TWEET	EMOJI	LANGUAGE
18175		fr
18176		fr
18177		fr
18178		fr
18179		fr
18180		fr
18181		fr
18182		fr
18183		fr
18184	smiling face with heart-eyes	fr
18185		fr
18186		fr
18187		fr
18188		fr
18189	grinning squinting face	fr
18190	loudly crying face	fr
18190	loudly crying face	fr
18191		fr
18192		fr
18193		fr
18194		fr
18195		fr
18196		fr
18197	face with tears of joy	fr
18198		fr
18199		fr
18200	face with tears of joy	fr
18201		fr
18202		fr
18203	grinning face with sweat	fr
18204		fr
18205		fr
18206		fr
18207	thumbs up	fr
18207	clapping hands	fr
18207	winking face	fr
18208		fr
18209		fr
18210		fr
18211		fr
18212		fr
18213		fr
18214		fr
18215		fr
18216		fr
18217		fr
18218		fr
18219		fr
18220		fr
18221		fr
18222		fr
18223		fr
18224	kiss mark	fr
18224	kiss mark	fr
18224	face blowing a kiss	fr
18224	face blowing a kiss	fr
18225		fr
18226		fr
18227		fr
18228		fr
18229		fr
18230		fr
18231		fr
18232		fr
18233		fr
18234		fr
18235	backhand index pointing down	fr
18236		fr
18237		fr
18238		fr
18239		fr
18240		fr
18241		fr
18242		fr
18243		fr
18244		fr
18245		fr
18246		fr
18247		fr
18248		fr
18249		fr
18250	zany face	fr
18250	smiling face with heart-eyes	fr
18250	smiling face with heart-eyes	fr
18250	star-struck	fr
18250	face with hand over mouth	fr
18250	face blowing a kiss	fr
18250	blossom	fr
18250	flexed biceps	fr
18250	face savoring food	fr
18250	confetti ball	fr
18250	flexed biceps	fr
18250	grinning face with smiling eyes	fr
18250	red heart	fr
18251		fr
18252		fr
18253		fr
18254		fr
18255		fr
18256		fr
18257	heavy check mark	fr
18258	thinking face	fr
18259		fr
18260		fr
18261		fr
18262		fr
18263		fr
18264	face blowing a kiss	fr
18265		fr
18266		fr
18267		fr
18268		fr
18269		fr
18270	face with tears of joy	fr
18270	face with tears of joy	fr
18270	face with tears of joy	fr
18271	red heart	fr
18272		fr
18273		fr
18274		fr
18275		fr
18276		fr
18277		fr
18278		fr
18279		fr
18280		fr
18281	face with tears of joy	fr
18281	face with tears of joy	fr
18281	face with tears of joy	fr
18282	loudly crying face	fr
18282	loudly crying face	fr
18283		fr
18284		fr
18285		fr
18286	face without mouth	fr
18287		fr
18288	oncoming fist	fr
18288	face with tears of joy	fr
18289		fr
18290		fr
18291		fr
18292		fr
18293		fr
18294		fr
18295		fr
18296		fr
18297		fr
18298		fr
18299		fr
18300		fr
18301		fr
18302		fr
18303		fr
18304		fr
18305		fr
18306		fr
18307	smiling face with heart-eyes	fr
18308		fr
18309		fr
18310		fr
18311	unamused face	fr
18311	unamused face	fr
18311	unamused face	fr
18312		fr
18313		fr
18314		fr
18315		fr
18316		fr
18317		fr
18318		fr
18319	soccer ball	fr
18320		fr
18321		fr
18322		fr
18323		fr
18324		fr
18325		fr
18326		fr
18327		fr
18328		fr
18329		fr
18330		fr
18331		fr
18332		fr
18333		fr
18334		fr
18335		fr
18336		fr
18337		fr
18338		fr
18339		fr
18340		fr
18341		fr
18342		fr
18343		fr
18344		fr
18345		fr
18346		fr
18347		fr
18348		fr
18349		fr
18350		fr
18351	loudly crying face	fr
18351	loudly crying face	fr
18352		fr
18353		fr
18354		fr
18355		fr
18356		fr
18357		fr
18358		fr
18359	high voltage	fr
18359	high voltage	fr
18360		fr
18361		fr
18362		fr
18363		fr
18364		fr
18365		fr
18366		fr
18367		fr
18368		fr
18369		fr
18370		fr
18371		fr
18372	beaming face with smiling eyes	fr
18373		fr
18374		fr
18375		fr
18376		fr
18377		fr
18378		fr
18379	loudly crying face	fr
18379	loudly crying face	fr
18379	loudly crying face	fr
18380	red heart	fr
18381		fr
18382	face with tears of joy	fr
18382	face with tears of joy	fr
18382	face with tears of joy	fr
18382	face with tears of joy	fr
18382	face with tears of joy	fr
18382	face with tears of joy	fr
18382	face with tears of joy	fr
18382	face with tears of joy	fr
18382	face with tears of joy	fr
18382	loudly crying face	fr
18383		fr
18384	face with tears of joy	fr
18385		fr
18386	winking face	fr
18387	loudly crying face	fr
18388		fr
18389		fr
18390		fr
18391		fr
18392		fr
18393		fr
18394	loudly crying face	fr
18394	loudly crying face	fr
18394	loudly crying face	fr
18395		fr
18396		fr
18397		fr
18398	red heart	fr
18399		fr
18400		fr
18401		fr
18402		fr
18403		fr
18404		fr
18405		fr
18406	face with tears of joy	fr
18407	eyes	fr
18408		fr
18409		fr
18410		fr
18411		fr
18412	police car light	fr
18412	fire	fr
18413		fr
18414		fr
18415		fr
18416		fr
18417	loudly crying face	fr
18417	loudly crying face	fr
18417	loudly crying face	fr
18418	revolving hearts	fr
18418	green heart	fr
18418	party popper	fr
18419		fr
18420		fr
18421	face screaming in fear	fr
18421	face screaming in fear	fr
18421	face screaming in fear	fr
18421	face screaming in fear	fr
18421	face screaming in fear	fr
18422		fr
18423		fr
18424		fr
18425		fr
18426		fr
18427		fr
18428	thinking face	fr
18429		fr
18430		fr
18431		fr
18432		fr
18433		fr
18434		fr
18435		fr
18436		fr
18437	skull	fr
18438	loudly crying face	fr
18438	loudly crying face	fr
18438	face with tears of joy	fr
18439	hugging face	fr
18440		fr
18441		fr
18442		fr
18443		fr
18444		fr
18445		fr
18446		fr
18447		fr
18448		fr
18449		fr
18450		fr
18451	glowing star	fr
18452	face with tears of joy	fr
18452	loudly crying face	fr
18453		fr
18454		fr
18455		fr
18456		fr
18457		fr
18458		fr
18459		fr
18460		fr
18461		fr
18462	movie camera	fr
18463		fr
18464		fr
18465		fr
18466	red heart	fr
18467		fr
18468		fr
18469		fr
18470	mobile phone	fr
18470	camera	fr
18470	camera	fr
18470	camera	fr
18471		fr
18472		fr
18473	red circle	fr
18474		fr
18475		fr
18476		fr
18477		fr
18478	studio microphone	fr
18479		fr
18480		fr
18481		fr
18482		fr
18483		fr
18484		fr
18485		fr
18486		fr
18487		fr
18488		fr
18489		fr
18490		fr
18491		fr
18492		fr
18493		fr
18494		fr
18495		fr
18496		fr
18497		fr
18498		fr
18499		fr
18500	red heart	fr
18501		fr
18502		fr
18503		fr
18504		fr
18505	face with tears of joy	fr
18506		fr
18507		fr
18508	winking face	fr
18509		fr
18510		fr
18511		fr
18512		fr
18513		fr
18514		fr
18515		fr
18516		fr
18517		fr
18518		fr
18519		fr
18520		fr
18521		fr
18522		fr
18523	sleepy face	fr
18524		fr
18525		fr
18526		fr
18527		fr
18528		fr
18529		fr
18530		fr
18531	loudly crying face	fr
18531	baby angel	fr
18532		fr
18533		fr
18534		fr
18535	red heart	fr
18536	loudly crying face	fr
18537		fr
18538		fr
18539		fr
18540		fr
18541		fr
18542		fr
18543	bell	fr
18543	bell	fr
18543	bell	fr
18544		fr
18545		fr
18546		fr
18547		fr
18548		fr
18549	smiling face with heart-eyes	fr
18549	smiling face with heart-eyes	fr
18549	smiling face with heart-eyes	fr
18550		fr
18551		fr
18552		fr
18553		fr
18554	loudly crying face	fr
18554	loudly crying face	fr
18554	loudly crying face	fr
18554	loudly crying face	fr
18554	loudly crying face	fr
18554	loudly crying face	fr
18555		fr
18556	loudly crying face	fr
18557		fr
18558		fr
18559		fr
18560		fr
18561	pencil	fr
18562		fr
18563		fr
18564		fr
18565		fr
18566		fr
18567		fr
18568	face with tears of joy	fr
18569		fr
18570		fr
18571		fr
18572		fr
18573		fr
18574		fr
18575		fr
18576		fr
18577		fr
18578		fr
18579		fr
18580	loudly crying face	fr
18581		fr
18582	face blowing a kiss	fr
18582	face blowing a kiss	fr
18583		fr
18584	party popper	fr
18585		fr
18586		fr
18587		fr
18588		fr
18589		fr
18590	loudly crying face	fr
18591		fr
18592	winking face	fr
18593		fr
18594		fr
18595		fr
18596		fr
18597		fr
18598		fr
18599		fr
18600	face with tears of joy	fr
18600	face with tears of joy	fr
18600	face with tears of joy	fr
18600	face with tongue	fr
18601		fr
18602		fr
18603		fr
18604		fr
18605		fr
18606	kiss mark	fr
18606	face with hand over mouth	fr
18607		fr
18608		fr
18609		fr
18610		fr
18611		fr
18612	litter in bin sign	fr
18613		fr
18614		fr
18615		fr
18616		fr
18617		fr
18618		fr
18619	winking face with tongue	fr
18620		fr
18621		fr
18622		fr
18623		fr
18624		fr
18625		fr
18626		fr
18627		fr
18628		fr
18629		fr
18630		fr
18631		fr
18632		fr
18633		fr
18634	red heart	fr
18635		fr
18636		fr
18637		fr
18638		fr
18639		fr
18640	smirking face	fr
18640	smirking face	fr
18641		fr
18642		fr
18643		fr
18644		fr
18645		fr
18646		fr
18647		fr
18648		fr
18649		fr
18650		fr
18651		fr
18652		fr
18653		fr
18654		fr
18655		fr
18656		fr
18657	smirking face	fr
18658	speaking head	fr
18659		fr
18660		fr
18661		fr
18662	loudly crying face	fr
18663		fr
18664		fr
18665		fr
18666		fr
18667		fr
18668		fr
18669		fr
18670	unamused face	fr
18671		fr
18672		fr
18673		fr
18674		fr
18675	smiling face	fr
18676		fr
18677		fr
18678		fr
18679		fr
18680	beaming face with smiling eyes	fr
18680	beaming face with smiling eyes	fr
18681	hugging face	fr
18682		fr
18683		fr
18684	face with tears of joy	fr
18684	face with tears of joy	fr
18684	face with tears of joy	fr
18684	key	fr
18684	fire	fr
18685		fr
18686		fr
18687		fr
18688		fr
18689		fr
18690		fr
18691		fr
18692		fr
18693		fr
18694	smiling face with halo	fr
18695		fr
18696	thinking face	fr
18697		fr
18698		fr
18699		fr
18700		fr
18701		fr
18702	smiling face with sunglasses	fr
18703		fr
18704		fr
18705	loudly crying face	fr
18706		fr
18707		fr
18708		fr
18709		fr
18710		fr
18711		fr
18712		fr
18713		fr
18714		fr
18715		fr
18716		fr
18717		fr
18718		fr
18719		fr
18720		fr
18721		fr
18722		fr
18723		fr
18724	thinking face	fr
18725		fr
18726		fr
18727		fr
18728		fr
18729		fr
18730		fr
18731		fr
18732		fr
18733		fr
18734		fr
18735		fr
18736		fr
18737		fr
18738		fr
18739		fr
18740		fr
18741		fr
18742		fr
18743		fr
18744		fr
18745		fr
18746		fr
18747	red heart	fr
18747	red heart	fr
18748	see-no-evil monkey	fr
18749		fr
18750		fr
18751		fr
18752	expressionless face	fr
18753		fr
18754		fr
18755		fr
18756		fr
18757	smiling face with heart-eyes	fr
18758	smiling face	fr
18758	red heart	fr
18759	face screaming in fear	fr
18760		fr
18761		fr
18762		fr
18763		fr
18764		fr
18765	face with tears of joy	fr
18765	face with tears of joy	fr
18765	face with tears of joy	fr
18766	nauseated face	fr
18766	police officer	fr
18767		fr
18768	smirking face	fr
18769	two hearts	fr
18769	two hearts	fr
18769	two hearts	fr
18770		fr
18771		fr
18772		fr
18773		fr
18774		fr
18775		fr
18776		fr
18777		fr
18778		fr
18779		fr
18780		fr
18781		fr
18782	confounded face	fr
18782	confounded face	fr
18783		fr
18784		fr
18785		fr
18786	thinking face	fr
18787	call me hand	fr
18787	straight ruler	fr
18787	winking face	fr
18788		fr
18789		fr
18790		fr
18791		fr
18792		fr
18793		fr
18794	rolling on the floor laughing	fr
18795	raising hands	fr
18796		fr
18797		fr
18798	red heart	fr
18798	red heart	fr
18798	red heart	fr
18798	red heart	fr
18799		fr
18800		fr
18801		fr
18802		fr
18803		fr
18804		fr
18805		fr
18806		fr
18807		fr
18808		fr
18809		fr
18810		fr
18811		fr
18812	face with tears of joy	fr
18812	loudly crying face	fr
18813		fr
18814		fr
18815		fr
18816		fr
18817		fr
18818	smiling face with sunglasses	fr
18819		fr
18820		fr
18821		fr
18822		fr
18823		fr
18824		fr
18825		fr
18826		fr
18827		fr
18828		fr
18829		fr
18830		fr
18831		fr
18832		fr
18833		fr
18834	baseball	fr
18835		fr
18836		fr
18837		fr
18838	telescope	fr
18838	microscope	fr
18838	eyes	fr
18839		fr
18840	winking face	fr
18841	frowning face	fr
18842		fr
18843		fr
18844		fr
18845		fr
18846		fr
18847		fr
18848		fr
18849		fr
18850		fr
18851	red heart	fr
18851	smiling face with heart-eyes	fr
18852		fr
18853	pensive face	fr
18854	hugging face	fr
18854	hugging face	fr
18854	hugging face	fr
18854	hugging face	fr
18854	hugging face	fr
18854	hugging face	fr
18855		fr
18856		fr
18857		fr
18858	red heart	fr
18859		fr
18860	flag in hole	fr
18860	flag in hole	fr
18861		fr
18862	smiling face with heart-eyes	fr
18862	smiling face with heart-eyes	fr
18862	smiling face with heart-eyes	fr
18862	smiling face with heart-eyes	fr
18862	smiling face with heart-eyes	fr
18862	face with tears of joy	fr
18863		fr
18864	face with tears of joy	fr
18864	face with tears of joy	fr
18864	face with tears of joy	fr
18864	face with tears of joy	fr
18865		fr
18866	folded hands	fr
18866	smiling face with smiling eyes	fr
18867		fr
18868		fr
18869		fr
18870		fr
18871		fr
18872		fr
18873		fr
18874		fr
18875		fr
18876	beaming face with smiling eyes	fr
18876	party popper	fr
18877		fr
18878		fr
18879		fr
18880		fr
18881		fr
18882		fr
18883		fr
18884		fr
18885	red circle	fr
18886		fr
18887		fr
18888		fr
18889	smiling face with heart-eyes	fr
18889	star-struck	fr
18889	star-struck	fr
18890		fr
18891	face with tears of joy	fr
18891	face with tears of joy	fr
18891	face with tears of joy	fr
18892		fr
18893		fr
18894	face with tongue	fr
18894	face with tongue	fr
18895		fr
18896		fr
18897	loudly crying face	fr
18898		fr
18899		fr
18900		fr
18901		fr
18902		fr
18903		fr
18904		fr
18905		fr
18906		fr
18907		fr
18908	smiling face with heart-eyes	fr
18909		fr
18910	face with tears of joy	fr
18910	smirking face	fr
18911		fr
18912		fr
18913		fr
18914		fr
18915		fr
18916		fr
18917		fr
18918		fr
18919		fr
18920		fr
18921		fr
18922		fr
18923		fr
18924		fr
18925		fr
18926		fr
18927		fr
18928	person facepalming	fr
18928	male sign	fr
18929		fr
18930	crossed fingers	fr
18930	crossed fingers	fr
18930	crossed fingers	fr
18931	blue circle	fr
18931	white circle	fr
18932		fr
18933	face with tears of joy	fr
18934		fr
18935		fr
18936		fr
18937		fr
18938		fr
18939	face with tears of joy	fr
18939	face with tears of joy	fr
18939	face with tears of joy	fr
18939	face with tears of joy	fr
18940		fr
18941	loudly crying face	fr
18941	loudly crying face	fr
18942		fr
18943		fr
18944		fr
18945	red heart	fr
18945	red heart	fr
18945	red heart	fr
18945	red heart	fr
18946		fr
18947		fr
18948		fr
18949	grinning face with sweat	fr
18950		fr
18951		fr
18952		fr
18953		fr
18954		fr
18955		fr
18956		fr
18957		fr
18958		fr
18959		fr
18960	face screaming in fear	fr
18960	face screaming in fear	fr
18960	face screaming in fear	fr
18960	winking face	fr
18960	face with tongue	fr
18961		fr
18962		fr
18963		fr
18964		fr
18965		fr
18966		fr
18967		fr
18968		fr
18969		fr
18970		fr
18971	smiling face with heart-eyes	fr
18972	party popper	fr
18972	party popper	fr
18972	party popper	fr
18973	person facepalming	fr
18973	male sign	fr
18974	video camera	fr
18975		fr
18976		fr
18977		fr
18978		fr
18979	heavy heart exclamation	fr
18980	blue heart	fr
18981		fr
18982		fr
18983		fr
18984		fr
18985		fr
18986		fr
18987		fr
18988		fr
18989		fr
18990		fr
18991		fr
18992		fr
18993	loudly crying face	fr
18993	loudly crying face	fr
18993	loudly crying face	fr
18994	thinking face	fr
18994	smirking face	fr
18994	squinting face with tongue	fr
18995		fr
18996		fr
18997		fr
18998		fr
18999		fr
19000		fr
19001		fr
19002		fr
19003		fr
19004		fr
19005		fr
19006		fr
19007		fr
19008		fr
19009	sleepy face	fr
19010		fr
19011		fr
19012		fr
19013	face with tears of joy	fr
19014		fr
19015	face with tears of joy	fr
19015	face with tears of joy	fr
19015	face with tears of joy	fr
19016		fr
19017		fr
19018		fr
19019		fr
19020	TOP arrow	fr
19020	TOP arrow	fr
19020	TOP arrow	fr
19020	TOP arrow	fr
19020	double exclamation mark	fr
19020	smiling face with heart-eyes	fr
19020	smiling face with smiling eyes	fr
19021		fr
19022		fr
19023		fr
19024		fr
19025		fr
19026		fr
19027		fr
19028		fr
19029		fr
19030	smiling face with smiling eyes	fr
19031		fr
19032	red heart	fr
19033		fr
19034		fr
19035	rose	fr
19035	kiss mark	fr
19036	red heart	fr
19037		fr
19038		fr
19039		fr
19040		fr
19041		fr
19042		fr
19043	crying face	fr
19044	face with tears of joy	fr
19045	rainbow	fr
19046	grinning face	fr
19047		fr
19048		fr
19049		fr
19050		fr
19051		fr
19052		fr
19053		fr
19054		fr
19055		fr
19056		fr
19057		fr
19058		fr
19059		fr
19060		fr
19061		fr
19062		fr
19063		fr
19064		fr
19065	broken heart	fr
19065	broken heart	fr
19065	broken heart	fr
19066		fr
19067		fr
19068		fr
19069		fr
19070		fr
19071		fr
19072		fr
19073		fr
19074		fr
19075		fr
19076		fr
19077	thinking face	fr
19078		fr
19079		fr
19080		fr
19081		fr
19082	crayon	fr
19082	waving hand	fr
19083		fr
19084		fr
19085		fr
19086		fr
19087		fr
19088		fr
19089		fr
19090		fr
19091		fr
19092		fr
19093	winking face with tongue	fr
19094		fr
19095		fr
19096		fr
19097		fr
19098		fr
19099	face with tears of joy	fr
19099	face with tears of joy	fr
19099	face with tears of joy	fr
19100		fr
19101		fr
19102		fr
19103		fr
19104		fr
19105		fr
19106		fr
19107		fr
19108		fr
19109		fr
19110		fr
19111		fr
